"term_id","name","slug"
"892","євреї","yevreyi"
"893","єврейське","yevreyske"
"894","перемога","peremoga"
"895","курган","kurgan"
"896","єврейське кладовище","yevreyske-kladovishhe"
"897","єврейський цвинтар","yevreyskiy-tsvintar"
"898","райвідділок","rayviddilok"
"899","відділок міліції","viddilok-militsiyi"
"900","школярі","shkolyari"
"901","екскурсія","ekskursiya"
"902","КПЗ","kpz"
"903","дитяче харчування","dityache-harchuvannya"
"904","днз","dnz"
"905","школа","shkola"
"906","Кікерс","kikers"
"907","кафе цілодобово","kafe-tsilodobovo"
"908","прийом громадян","priyom-gromadyan"
"909","виїзний прийом громадян","viyizniy-priyom-gromadyan"
"910","андрєєв","andryeyev"
"911","заступник мера","zastupnik-mera"
"912","Федорама","fedorama"
"913","культ особи","kult-osobi"
"914","геологорозвідка","geologorozvidka"
"915","торгмаш","torgmash"
"916","проміжні вибори - 2013","promizhni-vibori"
"917","довибори","dovibori"
"918","зош № 7","zosh-7"
"919","сумські трафарети","sumski-trafareti"
"920","ЗОШ № 1","zosh-1"
"921","паління","palinnya"
"922","перевірка","perevirka"
"923","тов чисті матеріали","tov-chisti-materiali"
"924","броварське підприємство","brovarske-pidpriyemstvo"
"925","працівники","pratsivniki"
"926","трудові права","trudovi-prava"
"927","допомога","dopomoga"
"928","підтримка","pidtrimka"
"929","експонати","eksponati"
"930","мешканці","meshkantsi"
"931","шум","shum"
"932","Заява","zayava"
"934","виборчий округ 20","viborchiy-okrug-20"
"935","гаряча лінія","garyacha-liniya"
"936","адресна матеріальна допомога","adresna-materialna-dopomoga"
"937","документи","dokumenti"
"938","телефон","telefon"
"939","екстрена допомога","ekstrena-dopomoga"
"940","скарги","skargi"
"941","чисті матеріали","chisti-materiali"
"942","колектив","kolektiv"
"943","Ноєвий","noyeviy"
"944","Карась","karas"
"945","профспілка","profspilka"
"946","заслані","zaslani"
"947","округ","okrug"
"948","робітники","robitniki"
"949","страйкарі","straykari"
"950","керівництво","kerivnitstvo"
"951","тиск","tisk"
"952","погрози","pogrozi"
"953","історія","istoriya"
"954","унр","unr"
"955","бій","biy"
"956","броварщина","brovarshhina"
"957","подарунок","podarunok"
"958","соцмережі","sotsmerezhi"
"959","гелевей","gelevey"
"960","кузьменков","kuzmenkov"
"961","гутта","gutta"
"962","оазис","oazis"
"963","заступник","zastupnik"
"964","карантин","karantin"
"965","матеріальна допомога","materialna-dopomoga"
"966","звітування мера","zvituvannya-mera"
"967","ночівля","nochivlya"
"968","перемовини","peremovini"
"969","робоча група","robocha-grupa"
"970","відгуки","vidguki"
"971","семиполки","semipolki"
"972","молодь","molod"
"973","громадські молодіжні організації","gromadski-molodizhni-organizatsiyi"
"974","співпраця з владою","spivpratsya-z-vladoyu"
"975","Малюга","malyuga"
"976","Мірошниченко","miroshnichenko"
"977","Мирний","mirniy"
"978","Могилевський","mogilevskiy"
"979","партії","partiyi"
"980","штурм","shturm"
"981","завод","zavod"
"982","блог","blog"
"983","біла халатність","bila-halatnist"
"984","новик","novik"
"985","Бугарь","bugar"
"986","МОЗ","moz"
"987","скарга","skarga"
"988","перелом","perelom"
"989","забій","zabiy"
"990","порука","poruka"
"991","ленін","lenin"
"992","веб-сайт","veb-sayt"
"993","звіт","zvit"
"994","басейн дітям","baseyn-dityam"
"995","пластмас","plastmas"
"996","затягування","zatyaguvannya"
"997","калюжа","kalyuzha"
"998","дитяче дозвілля","dityache-dozvillya"
"999","Центр дитячих та юнацьких клубів","tsentr-dityachih-ta-yunatskih-klubiv"
"1000","клуб ""Ентузіаст""","klub-entuziast"
"1001","пікет","piket"
"1002","аташе","atashe"
"1003","посольство","posolstvo"
"1004","амбасада","ambasada"
"1005","Сікорського","sikorskogo"
"1006","втручання","vtruchannya"
"1007","веремчук","veremchuk"
"1008","ентузіаст","entuziast"
"1009","реорганізація","reorganizatsiya"
"1010","Деща","deshha"
"1011","кримінал","kriminal"
"1012","Попович","popovich"
"1013","завод пластмас","zavod-plastmas"
"1014","бобко","bobko"
"1015","кириченко","kirichenko"
"1016","перший випуск","pershiy-vipusk"
"1017","тиск громади","tisk-gromadi"
"1018","берізко","berizko"
"1019","липявка","lipyavka"
"1020","Святошинський","svyatoshinskiy"
"1021","незаконний","nezakonniy"
"1022","рішення","rishennya"
"1023","відеозапис сесії","videozapis-sesiyi"
"1024","вибух","vibuh"
"1026","районна лікарня","rayonna-likarnya"
"1027","МНС","mns"
"1028","зрізання дерев","zrizannya-derev"
"1029","округ 20","okrug-20"
"1030","звернення громадян","zvernennya-gromadyan"
"1031","відділ звернень громадян","viddil-zvernen-gromadyan"
"1032","особистий прийом","osobistiy-priyom"
"1033","грузія","gruziya"
"1034","Чмсті матеріали","chmsti-materiali"
"1035","Сокульський","sokulskiy"
"1036","збори","zbori"
"1037","зібрання","zibrannya"
"1038","актова зала","aktova-zala"
"1039","колективний договір","kolektivniy-dogovir"
"1040","акаунти в соцмережах","akaunti-v-sotsmerezhah"
"1041","плакся","plaksya"
"1042","ручка","ruchka"
"1043","блокнот","bloknot"
"1044","логотип МПЗ","logotip-mpz"
"1045","вечір пам'яті","vechir-pamyati"
"1046","роман шухевич","roman-shuhevich"
"1047","школа мистецтв","shkola-mistetstv"
"1048","соціальне підприємництво","sotsialne-pidpriyemnitstvo"
"1049","комітет громадського самоврядування","komitet-gromadskogo-samovryaduvannya"
"1050","помічники","pomichniki"
"1051","помічники-консультанти","pomichniki-konsultanti"
"1052","загурський","zagurskiy"
"1053","захаревич","zaharevich"
"1054","ВРУ","vru"
"1055","чесно","chesno"
"1056","дипломат","diplomat"
"1057","однокласники","odnoklasniki"
"1058","вконтакті","vkontakti"
"1059","газконтора","gazkontora"
"1060","папаніна 4","papanina-4"
"1061","Саук","sauk"
"1062","блогери проти корупції","blogeri-proti-koruptsiyi"
"1063","freedom house","freedom-house"
"1064","інститут масової інформації","institut-masovoyi-informatsiyi"
"1065","Шевченко","shevchenko"
"1066","сквер Шевченка","skver-shevchenka"
"1067","конфлікт","konflikt"
"1068","підприємства","pidpriyemstva"
"1069","Висоцький","visotskiy"
"1070","Харік","harik"
"1071","прес-служба","pres-sluzhba"
"1072","фейсбук","feysbuk"
"1073","відділ сім'ї та молоді","viddil-simyi-ta-molodi"
"1074","ліквідація","likvidatsiya"
"1075","припинення","pripinennya"
"1076","служба у справах дітей","sluzhba-u-spravah-ditey"
"1077","опитування","opituvannya"
"1078","міська виборча комісія","miska-viborcha-komisiya"
"1079","Козакевич","kozakevich"
"1080","данько","danko"
"1081","8 березня","8-bereznya"
"1082","снд","snd"
"1083","європейська партія","yevropeyska-partiya"
"1084","днз сонечко","dnz-sonechko"
"1085","мажори","mazhori"
"1086","Приозерний","priozerniy"
"1087","парк","park"
"1088","купатися","kupatisya"
"1089","Водохреща","vodohreshha"
"1090","заборонено","zaboroneno"
"1091","комунальні тарифи","komunalni-tarifi"
"1093","київська міська рада","kiyivska-miska-rada"
"1094","генеральний план","generalniy-plan"
"1095","невиплата зарплат","neviplata-zarplat"
"1096","захист прав","zahist-prav"
"1097","премія","premiya"
"1098","звернення до Фінінспецкції","zvernennya-do-fininspetsktsiyi"
"1099","сніг","snig"
"1100","стихія","stihiya"
"1101","зима","zima"
"1102","Фельдман","feldman"
"1103","пам'ятник","pamyatnik"
"1104","лікар","likar"
"1105","встановлення","vstanovlennya"
"1106","охорона","ohorona"
"1107","довідка про несудимість","dovidka-pro-nesudimist"
"1108","довідка про відсутність судимості","dovidka-pro-vidsutnist-sudimosti"
